session_id,label,step_0_delta_time,step_0_step_gap,step_0_loss_val,step_0_loss_velocity,step_0_time_per_index,step_0_is_compute_phase,step_0_cum_time_norm,step_1_delta_time,step_1_step_gap,step_1_loss_val,step_1_loss_velocity,step_1_time_per_index,step_1_is_compute_phase,step_1_cum_time_norm,step_2_delta_time,step_2_step_gap,step_2_loss_val,step_2_loss_velocity,step_2_time_per_index,step_2_is_compute_phase,step_2_cum_time_norm,step_3_delta_time,step_3_step_gap,step_3_loss_val,step_3_loss_velocity,step_3_time_per_index,step_3_is_compute_phase,step_3_cum_time_norm,step_4_delta_time,step_4_step_gap,step_4_loss_val,step_4_loss_velocity,step_4_time_per_index,step_4_is_compute_phase,step_4_cum_time_norm,step_5_delta_time,step_5_step_gap,step_5_loss_val,step_5_loss_velocity,step_5_time_per_index,step_5_is_compute_phase,step_5_cum_time_norm,step_6_delta_time,step_6_step_gap,step_6_loss_val,step_6_loss_velocity,step_6_time_per_index,step_6_is_compute_phase,step_6_cum_time_norm,step_7_delta_time,step_7_step_gap,step_7_loss_val,step_7_loss_velocity,step_7_time_per_index,step_7_is_compute_phase,step_7_cum_time_norm,step_8_delta_time,step_8_step_gap,step_8_loss_val,step_8_loss_velocity,step_8_time_per_index,step_8_is_compute_phase,step_8_cum_time_norm,step_9_delta_time,step_9_step_gap,step_9_loss_val,step_9_loss_velocity,step_9_time_per_index,step_9_is_compute_phase,step_9_cum_time_norm,step_10_delta_time,step_10_step_gap,step_10_loss_val,step_10_loss_velocity,step_10_time_per_index,step_10_is_compute_phase,step_10_cum_time_norm
285,1,0,0,0,0,0,0,0,1.94,96,0.1726,0.08896907216494845,0.02020833333333333,1,0.06466666666666666,1.441,96,0.7123,0.3745315752949341,0.015010416666666667,1,0.1127,1.441,96,0.001,-0.493615545,0.015010416666666667,1,0.16073333333333334,1.44,96,0.3728,0.25819444444444445,0.015,1,0.20873333333333333,1.441,96,0.7135,0.23643303261623871,0.015010416666666667,1,0.2567666666666667,1.441,96,0.1945,-0.360166551,0.015010416666666667,1,0.3048,1.441,96,0.001,-0.134281749,0.015010416666666667,1,0.3528333333333334,2.229,0,0,-0.000448632,2.229,0,0.4271333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,2.435,1,1.7203,0.7064887063655031,2.435,1,0.08116666666666666,1.914,1,1.3633,-0.186520376,1.914,1,0.14496666666666666,1.881,1,1.1097,-0.134821903,1.881,1,0.2076666666666667,1.889,1,0.8867,-0.118051879,1.889,1,0.27063333333333334,1.9,1,0.7162,-0.089736842,1.9,1,0.3339666666666667,1.93,1,0.591,-0.064870466,1.93,1,0.3983,0.993,0,0,-0.595166163,0.993,0,0.4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,2.092,1,1.3025,0.6226099426386233,2.092,1,0.06973333333333334,1.583,1,1.0615,-0.152242577,1.583,1,0.1225,1.542,1,0.8633,-0.128534371,1.542,1,0.1739,1.531,1,0.6767,-0.121881123,1.531,1,0.22493333333333335,1.551,1,0.5363,-0.090522244,1.551,1,0.27663333333333334,1.588,1,0.4169,-0.075188917,1.588,1,0.3295666666666667,1.4,0,0,-0.297785714,1.4,0,0.37623333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,0,1.245,1,1.4074,1.130441767068273,1.245,1,0.0415,0.785,1,1.1372,-0.344203822,0.785,1,0.06766666666666667,0.78,1,0.925,-0.272051282,0.78,1,0.09366666666666666,0.791,0,0,-1.169405815,0.791,0,0.12003333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,1,0,0,0,0,0,0,0,2.207,101,1.1782,0.5338468509288627,0.02185148514851485,1,0.07356666666666666,1.708,101,0.8086,-0.216393443,0.016910891089108912,1,0.1305,1.708,101,0.5035,-0.178629977,0.016910891089108912,1,0.18743333333333334,1.708,101,0.4613,-0.02470726,0.016910891089108912,1,0.24436666666666668,1.708,101,0.4503,-0.006440281,0.016910891089108912,1,0.3013,1.708,101,0.001,-0.263056206,0.016910891089108912,1,0.35823333333333335,1.708,101,0.4307,0.2515807962529274,0.016910891089108912,1,0.4151666666666667,2.61,0,0,-0.165019157,2.61,0,0.5021666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0.927,1,1.4466,1.5605177993527508,0.927,1,0.0309,0.423,1,1.1742,-0.643971631,0.423,1,0.045000000000000005,0.391,1,0.9527,-0.566496164,0.391,1,0.05803333333333334,0.434,1,0.7635,-0.4359447,0.434,1,0.0725,0.416,1,0.6232,-0.337259615,0.416,1,0.08636666666666667,0.42,1,0.4911,-0.31452381,0.42,1,0.10036666666666667,0.462,1,0.3882,-0.222727273,0.462,1,0.11576666666666666,0.4,1,0.3183,-0.17475,0.4,1,0.12910000000000002,1.246,0,0,-0.255457464,1.246,0,0.17063333333333333,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,1.728,1,1.4686,0.8498842592592593,1.728,1,0.0576,1.21,1,1.1795,-0.23892562,1.21,1,0.09793333333333334,1.204,1,0.9481,-0.192192691,1.204,1,0.13806666666666667,1.199,1,0.7553,-0.160800667,1.199,1,0.17803333333333335,1.226,1,0.5885,-0.136052202,1.226,1,0.2189,1.192,1,0.4846,-0.08716443,1.192,1,0.2586333333333333,1.264,1,0.3998,-0.067088608,1.264,1,0.3007666666666667,1.234,1,0.3284,-0.057860616,1.234,1,0.3419,0.659,0,0,-0.498330804,0.659,0,0.36386666666666667,0,0,0,0,0,0,0
292,1,0,0,0,0,0,0,0,1.646,80,0.5131,0.31172539489671935,0.020575,1,0.05486666666666666,1.147,80,0.001,-0.44646905,0.0143375,1,0.0931,1.146,80,0.0901,0.07774869109947645,0.014325,1,0.1313,1.147,80,0.3794,0.2522231909328683,0.0143375,1,0.16953333333333334,1.146,80,0.001,-0.330191972,0.014325,1,0.20773333333333335,1.147,80,0.5807,0.5054054054054054,0.0143375,1,0.24596666666666664,0.043,3,0.6355,1.2744186046511619,0.014333333333333332,1,0.24739999999999998,3.095,0,0,-0.205331179,3.095,0,0.35056666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1,0,0,0,0,0,0,0,1.424,143,0.6278,0.44087078651685396,0.009958041958041957,1,0.047466666666666664,0.924,143,0.7866,0.1718614718614718,0.006461538461538462,1,0.07826666666666666,0.925,143,0.8643,0.08399999999999999,0.006468531468531468,1,0.1091,0.924,143,0.8847,0.02207792207792217,0.006461538461538462,1,0.1399,0.007,1,0.4781,-58.08571429,0.007,1,0.14013333333333333,2.939,0,0,-0.162674379,2.939,0,0.2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,2.145,1,1.8006,0.8394405594405594,2.145,1,0.0715,1.592,1,1.436,-0.229020101,1.592,1,0.12456666666666667,1.609,1,1.1385,-0.184897452,1.609,1,0.1782,1.57,1,0.9082,-0.146687898,1.57,1,0.23053333333333334,1.601,1,0.718,-0.11880075,1.601,1,0.2839,1.586,1,0.5788,-0.08776797,1.586,1,0.33676666666666666,1.645,1,0.456,-0.074650456,1.645,1,0.3916,1.579,1,0.3559,-0.063394554,1.579,1,0.4442333333333333,0.741,0,0,-0.480296896,0.741,0,0.4689333333333333,0,0,0,0,0,0,0
295,1,0,0,0,0,0,0,0,0.842,62,0.5689,0.6756532066508313,0.013580645161290322,1,0.028066666666666667,0.343,62,0.2636,-0.890087464,0.005532258064516129,1,0.0395,0.342,62,1.4952,3.601169590643275,0.005516129032258065,1,0.050899999999999994,0.343,62,0.1633,-3.883090379,0.005532258064516129,1,0.06233333333333334,0.343,62,0.001,-0.473177843,0.005532258064516129,1,0.07376666666666667,0.342,62,0.4604,1.3432748538011694,0.005516129032258065,1,0.08516666666666667,0.343,62,0.391,-0.202332362,0.005532258064516129,1,0.0966,0.343,62,0.6449,0.7402332361516035,0.005532258064516129,1,0.10803333333333334,0.038,7,0.2425,-10.58947368,0.0054285714285714284,1,0.1093,3.928,0,0,-0.061736253,3.928,0,0.24023333333333333
296,1,0,0,0,0,0,0,0,0.833,52,1.6114,1.934453781512605,0.016019230769230768,1,0.027766666666666665,0.333,52,0.3787,-3.701801802,0.006403846153846154,1,0.03886666666666667,0.333,52,0.9689,1.7723723723723726,0.006403846153846154,1,0.04996666666666667,0.333,52,0.3559,-1.840840841,0.006403846153846154,1,0.06106666666666667,0.333,52,0.6949,1.0180180180180178,0.006403846153846154,1,0.07216666666666667,0.333,52,0.001,-2.083783784,0.006403846153846154,1,0.08326666666666667,0.334,52,0.001,0,0.006423076923076924,1,0.0944,0.012,2,0.1198,9.9,0.006,1,0.0948,2.613,0,0,-0.045847685,2.613,0,0.1819,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,1.122,1,1.523,1.3573975044563278,1.122,1,0.0374,0.594,1,1.2229,-0.505218855,0.594,1,0.0572,0.559,1,0.9932,-0.410912343,0.559,1,0.07583333333333334,0.593,1,0.7766,-0.365261383,0.593,1,0.09559999999999999,0.556,1,0.6037,-0.310971223,0.556,1,0.11413333333333334,0.55,1,0.4819,-0.221454545,0.55,1,0.13246666666666668,0.622,1,0.4043,-0.124758842,0.622,1,0.1532,1.402,0,0,-0.288373752,1.402,0,0.19993333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,1.48,1,1.3283,0.8975000000000001,1.48,1,0.04933333333333333,1.024,1,1.0575,-0.264453125,1.024,1,0.08346666666666666,1.01,1,0.8384,-0.216930693,1.01,1,0.11713333333333333,1.012,1,0.6882,-0.148418972,1.012,1,0.15086666666666665,0.953,1,0.5543,-0.140503673,0.953,1,0.18263333333333334,0.94,1,0.43,-0.132234043,0.94,1,0.21396666666666667,1.287,0,0,-0.334110334,1.287,0,0.2568666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,1.836,1,1.5183,0.8269607843137254,1.836,1,0.061200000000000004,1.295,1,1.2311,-0.221776062,1.295,1,0.10436666666666666,1.34,1,0.9906,-0.179477612,1.34,1,0.14903333333333332,1.326,1,0.783,-0.156561086,1.326,1,0.1932333333333333,1.354,1,0.6218,-0.119054653,1.354,1,0.23836666666666667,1.3,1,0.5148,-0.082307692,1.3,1,0.2817,1.37,1,0.3995,-0.084160584,1.37,1,0.32736666666666664,1.326,1,0.3138,-0.064630468,1.326,1,0.37156666666666666,0.894,0,0,-0.351006711,0.894,0,0.4013666666666667,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,1.666,1,1.5949,0.9573229291716687,1.666,1,0.05553333333333333,1.135,1,1.2608,-0.294361233,1.135,1,0.09336666666666667,1.193,1,1.0123,-0.208298407,1.193,1,0.13313333333333335,0.613,0,0,-1.651386623,0.613,0,0.15356666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1,0,0,0,0,0,0,0,1.661,126,0.001,0.0006020469596628537,0.013182539682539683,1,0.05536666666666667,1.162,126,0.5584,0.4796901893287436,0.009222222222222222,1,0.0941,1.162,126,0.395,-0.140619621,0.009222222222222222,1,0.13283333333333333,0.009,1,0.0398,-39.46666667,0.009,1,0.13313333333333335,3.327,0,0,-0.011962729,3.327,0,0.24403333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1,0,0,0,0,0,0,0,3.16,143,0.001,0.00031645569620253165,0.0220979020979021,1,0.10533333333333333,2.66,143,0.2856,0.10699248120300751,0.018601398601398603,1,0.194,2.66,143,0.4443,0.059661654135338325,0.018601398601398603,1,0.2826666666666667,2.66,143,0.7813,0.12669172932330827,0.018601398601398603,1,0.37133333333333335,0.037,2,0.19,-15.98108108,0.0185,1,0.37256666666666666,2.928,0,0,-0.06489071,2.928,0,0.4701666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,0,1.525,1,1.5067,0.988,1.525,1,0.05083333333333333,1.037,1,1.2122,-0.283992285,1.037,1,0.08539999999999999,1.053,1,0.9888,-0.212155745,1.053,1,0.12050000000000001,1.056,1,0.7796,-0.198106061,1.056,1,0.1557,1.011,1,0.6251,-0.152818991,1.011,1,0.1894,0.717,0,0,-0.871827057,0.717,0,0.2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0.845,1,1.5132,1.790769230769231,0.845,1,0.028166666666666666,0.431,1,1.228,-0.661716937,0.431,1,0.04253333333333333,0.388,1,0.9908,-0.611340206,0.388,1,0.055466666666666664,0.387,1,0.7881,-0.52377261,0.387,1,0.06836666666666667,0.396,1,0.6494,-0.350252525,0.396,1,0.08156666666666666,0.551,0,0,-1.178584392,0.551,0,0.09993333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1,0,0,0,0,0,0,0,1.935,144,0.4776,0.2468217054263566,0.0134375,1,0.0645,1.436,144,1.1558,0.47228412256267405,0.009972222222222223,1,0.11236666666666667,1.436,144,0.6364,-0.361699164,0.009972222222222223,1,0.16023333333333334,1.435,144,0.2341,-0.280348432,0.009965277777777778,1,0.20806666666666668,0.02,2,0.001,-11.655,0.01,1,0.20873333333333333,3.448,0,0,-0.000290023,3.448,0,0.3236666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,1.921,1,1.917,0.9979177511712649,1.921,1,0.06403333333333333,1.434,1,1.5472,-0.257880056,1.434,1,0.11183333333333333,1.428,1,1.2575,-0.202871148,1.428,1,0.15943333333333334,1.421,1,0.9957,-0.184236453,1.421,1,0.20679999999999998,1.379,1,0.8069,-0.136910805,1.379,1,0.2527666666666667,1.424,1,0.6578,-0.104705056,1.424,1,0.3002333333333333,1.421,1,0.5287,-0.090851513,1.421,1,0.3476,0.981,0,0,-0.538939857,0.981,0,0.3803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,2.265,1,1.8078,0.7981456953642384,2.265,1,0.0755,1.801,1,1.4324,-0.208439756,1.801,1,0.13553333333333334,1.734,1,1.1531,-0.161072664,1.734,1,0.19333333333333333,1.725,1,0.9211,-0.134492754,1.725,1,0.25083333333333335,1.486,0,0,-0.619851952,1.486,0,0.3003666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,2.313,1,1.6655,0.7200605274535234,2.313,1,0.0771,1.868,1,1.3144,-0.187955032,1.868,1,0.13936666666666667,1.896,1,1.0677,-0.130116034,1.896,1,0.20256666666666667,1.798,1,0.872,-0.108843159,1.798,1,0.2625,1.797,1,0.7052,-0.092821369,1.797,1,0.3224,1.054,0,0,-0.669070209,1.054,0,0.35753333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1,0,0,0,0,0,0,0,2.083,118,0.001,0.00048007681228996637,0.017652542372881358,1,0.06943333333333333,1.584,118,0.1907,0.11976010101010101,0.013423728813559323,1,0.12223333333333333,1.584,118,0.001,-0.119760101,0.013423728813559323,1,0.17503333333333335,1.583,118,0.1129,0.07068856601389767,0.013415254237288135,1,0.22779999999999997,2.788,0,0,-0.040494978,2.788,0,0.3207333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,2.403,1,1.965,0.8177278401997503,2.403,1,0.0801,1.912,1,1.5755,-0.203713389,1.912,1,0.14383333333333334,1.904,1,1.2667,-0.162184874,1.904,1,0.2073,1.968,1,1.0169,-0.126930894,1.968,1,0.2729,1.897,1,0.8015,-0.113547707,1.897,1,0.33613333333333334,1.926,1,0.6313,-0.088369678,1.926,1,0.4003333333333333,1.899,1,0.5069,-0.065508162,1.899,1,0.46363333333333334,0.584,0,0,-0.867979452,0.584,0,0.48310000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0.824,1,1.487,1.804611650485437,0.824,1,0.027466666666666664,0.295,1,1.1816,-1.035254237,0.295,1,0.0373,0.276,1,0.9444,-0.85942029,0.276,1,0.0465,0.276,1,0.7463,-0.717753623,0.276,1,0.0557,0.268,1,0.6156,-0.487686567,0.268,1,0.06463333333333333,1.328,0,0,-0.463554217,1.328,0,0.1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1,0,0,0,0,0,0,0,2.114,82,0.9901,0.46835383159886473,0.025780487804878047,1,0.07046666666666666,1.615,82,0.2653,-0.44879257,0.019695121951219512,1,0.12430000000000001,1.614,82,0.001,-0.163754647,0.019682926829268293,1,0.1781,1.615,82,0.6403,0.3958513931888545,0.019695121951219512,1,0.23193333333333335,2.681,0,0,-0.238828795,2.681,0,0.3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1,0,0,0,0,0,0,0,1.327,95,0.7314,0.5511680482290883,0.013968421052631578,1,0.04423333333333333,0.828,95,0.4923,-0.288768116,0.00871578947368421,1,0.07183333333333333,0.827,95,0.3641,-0.155018138,0.008705263157894737,1,0.0994,0.828,95,1.1099,0.9007246376811596,0.00871578947368421,1,0.127,0.828,95,0.0694,-1.256642512,0.00871578947368421,1,0.1546,0.827,95,0.4636,0.47666263603385733,0.008705263157894737,1,0.18216666666666667,0.009,1,0.2805,-20.34444444,0.009,1,0.18246666666666667,3.105,0,0,-0.090338164,3.105,0,0.2859666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,1.372,1,1.885,1.3739067055393586,1.372,1,0.045733333333333334,0.826,1,1.5163,-0.446368039,0.826,1,0.07326666666666666,0.823,1,1.2151,-0.365978129,0.823,1,0.1007,1.235,0,0,-0.98388664,1.235,0,0.14186666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1,0,0,0,0,0,0,0,1.553,95,1.0168,0.6547327752736638,0.01634736842105263,1,0.05176666666666666,1.054,95,1.1291,0.10654648956356742,0.011094736842105263,1,0.0869,1.054,95,0.001,-1.070303605,0.011094736842105263,1,0.12203333333333334,1.054,95,0.2255,0.21299810246679315,0.011094736842105263,1,0.15716666666666665,1.054,95,0.9474,0.6849146110056925,0.011094736842105263,1,0.1923,1.054,95,1.1069,0.15132827324478176,0.011094736842105263,1,0.22743333333333335,1.054,95,0.2755,-0.788804554,0.011094736842105263,1,0.26256666666666667,2.985,0,0,-0.092294807,2.985,0,0.36206666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0,2.1,1,1.9024,0.9059047619047619,2.1,1,0.07,1.55,1,1.5146,-0.250193548,1.55,1,0.12166666666666666,1.6,1,1.2092,-0.190875,1.6,1,0.175,1.602,1,0.9628,-0.15380774,1.602,1,0.22840000000000002,0.821,0,0,-1.1727162,0.821,0,0.25576666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1,0,0,0,0,0,0,0,3.814,175,0.001,0.00026219192448872575,0.021794285714285714,1,0.12713333333333335,3.315,175,0.552,0.16621417797888388,0.018942857142857143,1,0.2376333333333333,3.315,175,0.4507,-0.030558069,0.018942857142857143,1,0.34813333333333335,3.314,175,0.3929,-0.017441159,0.018937142857142857,1,0.45859999999999995,2.47,0,0,-0.159068826,2.47,0,0.5409333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1,0,0,0,0,0,0,0,1.223,49,0.001,0.0008176614881439083,0.02495918367346939,1,0.040766666666666666,0.723,49,0.6896,0.952420470262794,0.014755102040816327,1,0.06486666666666667,0.723,49,0.1239,-0.782434302,0.014755102040816327,1,0.08896666666666667,0.723,49,0.001,-0.169986169,0.014755102040816327,1,0.11306666666666666,0.723,49,0.5236,0.7228215767634855,0.014755102040816327,1,0.1371666666666667,0.723,49,1.7211,1.6562932226832645,0.014755102040816327,1,0.16126666666666667,0.723,49,0.3126,-1.94813278,0.014755102040816327,1,0.18536666666666665,0.723,49,0.1349,-0.245781466,0.014755102040816327,1,0.20946666666666666,0.074,5,0.4255,3.9270270270270267,0.014799999999999999,1,0.21193333333333333,3.258,0,0,-0.130601596,3.258,0,0.32053333333333334
319,1,0,0,0,0,0,0,0,1.84,94,0.9913,0.53875,0.019574468085106385,1,0.06133333333333334,1.341,94,0.001,-0.738478747,0.01426595744680851,1,0.10603333333333334,1.341,94,0.001,0,0.01426595744680851,1,0.15073333333333333,1.341,94,0.001,0,0.01426595744680851,1,0.19543333333333335,1.341,94,0.107,0.0790454884414616,0.01426595744680851,1,0.24013333333333334,0.057,4,0.001,-1.859649123,0.01425,1,0.24203333333333335,2.358,0,0,-0.000424088,2.358,0,0.3206333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0,1.809,1,1.5765,0.8714759535655059,1.809,1,0.0603,1.302,1,1.2519,-0.249308756,1.302,1,0.1037,1.378,1,0.9998,-0.182946299,1.378,1,0.14963333333333334,1.254,0,0,-0.797288676,1.254,0,0.19143333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,1,0,0,0,0,0,0,0,1.42,49,0.001,0.0007042253521126761,0.02897959183673469,1,0.04733333333333333,0.921,49,0.2289,0.24744842562432137,0.01879591836734694,1,0.07803333333333334,0.92,49,0.2518,0.02489130434782612,0.018775510204081632,1,0.1087,0.921,49,0.3309,0.08588490770901194,0.01879591836734694,1,0.13940000000000002,0.92,49,0.0263,-0.331086957,0.018775510204081632,1,0.17006666666666667,0.921,49,0.7249,0.7585233441910966,0.01879591836734694,1,0.20076666666666665,0.92,49,0.7416,0.01815217391304353,0.018775510204081632,1,0.23143333333333332,0.921,49,0.2408,-0.543756786,0.01879591836734694,1,0.26213333333333333,0.018,1,0.001,-13.32222222,0.018,1,0.2627333333333333,3.535,0,0,-0.000282885,3.535,0,0.38056666666666666
322,1,0,0,0,0,0,0,0,1.999,99,0.2458,0.12296148074037018,0.02019191919191919,1,0.06663333333333334,1.499,99,1.179,0.6225483655770513,0.015141414141414143,1,0.11660000000000001,1.5,99,1.2133,0.022866666666666664,0.015151515151515152,1,0.1666,1.499,99,1.5472,0.22274849899933277,0.015141414141414143,1,0.21656666666666666,1.5,99,0.538,-0.6728,0.015151515151515152,1,0.2665666666666667,0.06,4,0.4521,-1.431666667,0.015,1,0.2685666666666667,2.431,0,0,-0.185972851,2.431,0,0.34959999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0,0.94,1,1.7276,1.837872340425532,0.94,1,0.03133333333333333,0.443,1,1.3985,-0.742889391,0.443,1,0.0461,0.444,1,1.1292,-0.606531532,0.444,1,0.060899999999999996,0.4,1,0.9032,-0.565,0.4,1,0.07423333333333333,0.482,1,0.7091,-0.402697095,0.482,1,0.0903,0.475,1,0.5554,-0.323578947,0.475,1,0.10613333333333334,0.579,0,0,-0.959240069,0.579,0,0.12543333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,1.769,1,1.4974,0.8464669304691917,1.769,1,0.05896666666666666,1.303,1,1.2167,-0.21542594,1.303,1,0.1024,1.346,1,0.9598,-0.190861813,1.346,1,0.14726666666666668,1.268,1,0.7687,-0.150709779,1.268,1,0.18953333333333333,1.302,1,0.6308,-0.105913978,1.302,1,0.23293333333333335,1.146,0,0,-0.5504363,1.146,0,0.27113333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,2.171,1,1.6745,0.7713035467526487,2.171,1,0.07236666666666666,1.654,1,1.3353,-0.205078597,1.654,1,0.1275,1.65,1,1.0759,-0.157212121,1.65,1,0.1825,1.454,0,0,-0.739958735,1.454,0,0.23096666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1,0,0,0,0,0,0,0,3.793,220,1.1078,0.29206432902715523,0.01724090909090909,1,0.12643333333333334,3.294,220,0.4407,-0.202519733,0.014972727272727273,1,0.23623333333333332,3.294,220,0.2245,-0.065634487,0.014972727272727273,1,0.34603333333333336,2.713,0,0,-0.082749724,2.713,0,0.43646666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,1,0,0,0,0,0,0,0,1.135,98,0.5794,0.5104845814977974,0.011581632653061225,1,0.03783333333333334,0.635,98,0.001,-0.910866142,0.006479591836734694,1,0.059000000000000004,0.636,98,0.3831,0.6007861635220125,0.006489795918367347,1,0.08020000000000001,0.635,98,0.001,-0.601732283,0.006479591836734694,1,0.10136666666666666,0.635,98,0.0489,0.07543307086614173,0.006479591836734694,1,0.12253333333333334,0.636,98,0.001,-0.075314465,0.006489795918367347,1,0.14373333333333335,0.635,98,0.001,0,0.006479591836734694,1,0.1649,0.635,98,0.044,0.06771653543307087,0.006479591836734694,1,0.18606666666666666,0.013,2,0.3642,24.630769230769236,0.0065,1,0.1865,3.372,0,0,-0.108007117,3.372,0,0.2989
328,0,0,0,0,0,0,0,0,1.007,1,1.2609,1.2521350546176764,1.007,1,0.03356666666666666,0.489,1,1.0015,-0.530470348,0.489,1,0.04986666666666666,0.489,1,0.8035,-0.404907975,0.489,1,0.06616666666666667,0.548,1,0.6289,-0.318613139,0.548,1,0.08443333333333333,0.572,1,0.5161,-0.197202797,0.572,1,0.1035,0.578,1,0.4066,-0.189446367,0.578,1,0.12276666666666666,0.506,1,0.3295,-0.152371542,0.506,1,0.13963333333333333,1.135,0,0,-0.29030837,1.135,0,0.17746666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,1.057,1,1.513,1.4314096499526963,1.057,1,0.03523333333333333,0.502,1,1.2162,-0.59123506,0.502,1,0.05196666666666667,0.547,1,0.9674,-0.454844607,0.547,1,0.0702,0.49,1,0.7749,-0.392857143,0.49,1,0.08653333333333334,0.516,1,0.6119,-0.315891473,0.516,1,0.10373333333333333,0.537,1,0.5079,-0.193668529,0.537,1,0.12163333333333333,0.517,1,0.3886,-0.230754352,0.517,1,0.13886666666666667,0.978,0,0,-0.397341513,0.978,0,0.17146666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
