label,len,t0_event,t0_dur,t0_cpu,t0_io,t0_days,t0_area,t0_rec,t0_exp,t1_event,t1_dur,t1_cpu,t1_io,t1_days,t1_area,t1_rec,t1_exp,t2_event,t2_dur,t2_cpu,t2_io,t2_days,t2_area,t2_rec,t2_exp,t3_event,t3_dur,t3_cpu,t3_io,t3_days,t3_area,t3_rec,t3_exp,t4_event,t4_dur,t4_cpu,t4_io,t4_days,t4_area,t4_rec,t4_exp,t5_event,t5_dur,t5_cpu,t5_io,t5_days,t5_area,t5_rec,t5_exp,t6_event,t6_dur,t6_cpu,t6_io,t6_days,t6_area,t6_rec,t6_exp,t7_event,t7_dur,t7_cpu,t7_io,t7_days,t7_area,t7_rec,t7_exp,t8_event,t8_dur,t8_cpu,t8_io,t8_days,t8_area,t8_rec,t8_exp,t9_event,t9_dur,t9_cpu,t9_io,t9_days,t9_area,t9_rec,t9_exp,t10_event,t10_dur,t10_cpu,t10_io,t10_days,t10_area,t10_rec,t10_exp,t11_event,t11_dur,t11_cpu,t11_io,t11_days,t11_area,t11_rec,t11_exp,t12_event,t12_dur,t12_cpu,t12_io,t12_days,t12_area,t12_rec,t12_exp,t13_event,t13_dur,t13_cpu,t13_io,t13_days,t13_area,t13_rec,t13_exp,t14_event,t14_dur,t14_cpu,t14_io,t14_days,t14_area,t14_rec,t14_exp,t15_event,t15_dur,t15_cpu,t15_io,t15_days,t15_area,t15_rec,t15_exp,t16_event,t16_dur,t16_cpu,t16_io,t16_days,t16_area,t16_rec,t16_exp,t17_event,t17_dur,t17_cpu,t17_io,t17_days,t17_area,t17_rec,t17_exp,t18_event,t18_dur,t18_cpu,t18_io,t18_days,t18_area,t18_rec,t18_exp,t19_event,t19_dur,t19_cpu,t19_io,t19_days,t19_area,t19_rec,t19_exp
1,7,1,0,0.0,1.0,0,0,0,0.0,2,0,13.147,1.0,10,200,0,1.259,3,0.0,16.135,0.0,0,0,20000,0.685,5,3940.353,97.663,1.0,0,0,1,0.637,5,4893.393,100.0,1.0,0,0,1,0.0,5,2763.901,100.0,1.0,0,0,1,0.0,7,0.0,6.617,1.0,0,0,0,14.531,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,9,1,0,26.623,1.0,0,0,0,6.413,2,0,0.0,1.0,6,426,0,0.0,3,0.0,28.355,0.001,0,0,10000,0.0,5,4987.732,79.94,1.0,0,0,1,0.619,5,3481.217,100.0,1.0,0,0,1,5.352,5,2600.403,98.383,1.0,0,0,1,0.0,5,2388.256,69.87,1.0,0,0,1,0.0,5,3230.867,86.054,1.0,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,53.81,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,32,1,0,0.0,1.0,0,0,0,1.172,2,0,11.557,1.0,23,1000,0,0.0,3,0.0,38.229,0.003,0,0,20000,2.712,5,1350.706,66.342,1.0,0,0,1,0.0,5,1150.169,34.935,1.0,0,0,1,0.0,5,1239.779,72.42,1.0,0,0,1,0.0,5,1975.162,56.603,1.0,0,0,1,0.0,5,2064.37,41.749,1.0,0,0,1,0.0,5,1683.962,47.668,1.0,0,0,1,14.529,5,1341.682,59.561,1.0,0,0,1,3.638,5,1376.192,59.066,1.0,0,0,1,8.126,5,1483.045,40.492,1.0,0,0,1,2.215,5,1352.931,69.206,1.0,0,0,1,0.0,5,1494.789,54.874,1.0,0,0,1,3.334,5,963.557,69.032,1.0,0,0,1,0.0,5,1074.812,63.81,1.0,0,0,1,0.0,5,824.989,38.689,1.0,0,0,1,0.0,5,1259.558,61.447,1.0,0,0,1,0.0,5,1630.013,45.95,1.0,0,0,1,0.1,5,1394.884,40.073,1.0,0,0,1,8.912
1,24,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,25,1000,0,0.175,3,0.0,47.757,0.008,0,0,20000,0.0,5,1749.962,61.416,1.0,0,0,1,0.0,5,1371.641,41.73,1.0,0,0,1,0.0,5,1827.705,23.918,1.0,0,0,1,0.0,5,2221.367,55.786,1.0,0,0,1,10.522,5,753.413,72.61,1.0,0,0,1,0.0,5,2026.078,55.298,1.0,0,0,1,0.0,5,1340.233,36.611,1.0,0,0,1,0.0,5,2061.192,81.296,1.0,0,0,1,0.0,5,2137.201,52.699,1.0,0,0,1,0.0,5,1519.955,51.99,1.0,0,0,1,5.19,5,1640.141,62.886,1.0,0,0,1,8.402,5,1214.116,39.29,1.0,0,0,1,11.805,5,1616.966,62.377,1.0,0,0,1,0.0,5,1322.282,48.049,1.0,0,0,1,0.0,5,1804.087,49.829,1.0,0,0,1,0.0,5,1413.766,45.984,1.0,0,0,1,4.352,5,779.629,41.236,1.0,0,0,1,1.077
0,36,1,0,12.327,1.0,0,0,0,0.0,2,0,1.305,1.0,0,5000,0,0.0,4,1382.77,59.702,0.932,0,0,5000,0.0,4,2269.848,21.027,0.853,0,0,5000,11.76,4,1805.946,74.835,0.925,0,0,5000,8.639,4,1838.746,35.613,0.867,0,0,5000,0.0,4,1731.377,35.522,0.91,0,0,5000,11.615,4,2543.592,46.851,0.914,0,0,5000,2.56,4,1587.176,60.27,0.837,0,0,5000,6.196,4,1873.152,46.701,0.849,0,0,5000,1.227,4,1864.912,49.649,0.874,0,0,5000,0.0,4,1935.42,33.332,0.903,0,0,5000,10.213,4,1943.326,28.307,0.87,0,0,5000,0.0,4,1638.644,87.761,0.935,0,0,5000,0.0,4,1505.065,59.839,0.908,0,0,5000,2.495,4,1547.115,52.292,0.974,0,0,5000,6.599,4,2091.544,80.749,0.805,0,0,5000,0.0,4,2458.861,91.573,0.829,0,0,5000,3.885,4,1694.067,70.823,0.83,0,0,5000,0.0,4,1784.364,73.379,0.968,0,0,5000,0.0
1,29,1,0,0.0,1.0,0,0,0,0.0,2,0,22.29,1.0,26,1000,0,15.768,3,0.0,42.618,0.004,0,0,20000,0.0,5,2022.062,61.545,1.0,0,0,1,16.541,5,2212.451,55.033,1.0,0,0,1,6.931,5,1311.786,72.059,1.0,0,0,1,16.125,5,1620.274,60.367,1.0,0,0,1,0.0,5,1344.677,53.226,1.0,0,0,1,0.0,5,1484.825,38.91,1.0,0,0,1,7.265,5,1393.15,64.138,1.0,0,0,1,1.362,5,682.082,67.755,1.0,0,0,1,7.72,5,1839.047,61.455,1.0,0,0,1,3.239,5,1402.1,65.28,1.0,0,0,1,6.377,5,1225.384,63.339,1.0,0,0,1,0.0,5,1515.866,43.62,1.0,0,0,1,0.0,5,2196.59,13.812,1.0,0,0,1,0.0,5,2476.715,67.445,1.0,0,0,1,11.404,5,1429.508,52.686,1.0,0,0,1,0.0,5,2259.423,49.335,1.0,0,0,1,0.0,5,1405.442,86.135,1.0,0,0,1,3.231
0,9,1,0,0.0,1.0,0,0,0,4.574,2,0,0.0,1.0,13,392,0,8.362,3,0.0,60.096,0.002,0,0,10000,0.0,5,2958.211,92.313,1.0,0,0,1,0.0,5,3699.363,100.0,1.0,0,0,1,7.266,5,2761.369,96.504,1.0,0,0,1,0.0,5,5133.494,64.877,1.0,0,0,1,40.657,5,5431.995,94.139,1.0,0,0,1,12.174,7,0.0,0.0,1.0,0,0,0,32.9,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,23,1,0,0.0,1.0,0,0,0,4.903,2,0,11.631,1.0,112,5000,0,30.09,4,2298.471,48.566,0.915,0,0,5000,0.0,4,2428.429,59.99,0.836,0,0,5000,0.0,4,2284.264,71.096,0.852,0,0,5000,0.0,4,1501.98,38.721,0.889,0,0,5000,0.0,4,1468.564,42.14,0.929,0,0,5000,7.136,4,2021.999,82.941,0.973,0,0,5000,6.831,4,1573.966,44.911,0.883,0,0,5000,1.979,4,1484.557,61.29,0.826,0,0,5000,0.0,4,3156.046,55.793,0.971,0,0,5000,0.0,4,2142.489,28.058,0.815,0,0,5000,0.0,4,1689.282,47.391,0.943,0,0,5000,0.0,4,1890.412,36.801,0.955,0,0,5000,0.0,4,2120.172,45.715,0.824,0,0,5000,3.172,4,3140.595,48.443,0.869,0,0,5000,0.0,4,1321.852,17.292,0.925,0,0,5000,7.488,4,1751.428,24.994,0.897,0,0,5000,0.0,4,2073.609,58.127,0.854,0,0,5000,11.315,4,2436.913,54.579,0.979,0,0,5000,18.842
1,7,1,0,1.709,1.0,0,0,0,14.324,2,0,4.053,1.0,10,200,0,6.296,3,0.0,6.852,0.0,0,0,20000,0.0,5,4614.954,84.326,1.0,0,0,1,0.0,5,3015.421,100.0,1.0,0,0,1,1.737,5,3439.349,57.677,1.0,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,9.489,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,9,1,0,22.406,1.0,0,0,0,9.8,2,0,0.0,1.0,8,329,0,0.0,3,0.0,33.444,0.002,0,0,10000,0.0,5,2423.05,90.835,1.0,0,0,1,1.307,5,3447.065,92.593,1.0,0,0,1,0.0,5,4379.131,64.538,1.0,0,0,1,0.978,5,2539.657,92.88,1.0,0,0,1,0.0,5,4864.074,76.392,1.0,0,0,1,2.308,7,0.0,0.0,1.0,0,0,0,56.807,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,7,1,0,4.17,1.0,0,0,0,0.0,2,0,8.097,1.0,10,200,0,6.439,3,0.0,30.633,0.001,0,0,20000,4.176,5,6429.097,95.914,1.0,0,0,1,0.0,5,4449.085,82.748,1.0,0,0,1,0.0,5,3386.61,100.0,1.0,0,0,1,0.0,7,0.0,7.507,1.0,0,0,0,13.133,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,9,1,0,24.436,1.0,0,0,0,2.746,2,0,0.0,1.0,7,137,0,0.0,3,0.0,67.44,0.002,0,0,10000,10.008,5,2900.358,67.037,1.0,0,0,1,0.0,5,2159.241,91.389,1.0,0,0,1,0.0,5,3875.137,90.56,1.0,0,0,1,0.0,5,2805.196,68.211,1.0,0,0,1,2.824,5,3097.507,94.898,1.0,0,0,1,12.862,7,0.0,0.0,1.0,0,0,0,18.093,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,7,1,0,4.301,1.0,0,0,0,0.0,2,0,0.04,1.0,10,200,0,1.444,3,0.0,25.634,0.001,0,0,20000,0.0,5,4238.634,100.0,1.0,0,0,1,0.0,5,6142.876,94.536,1.0,0,0,1,6.754,5,3981.048,86.004,1.0,0,0,1,1.375,7,0.0,0.0,1.0,0,0,0,18.569,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,30,1,0,0.0,1.0,0,0,0,4.821,2,0,13.593,1.0,35,1000,0,0.0,3,0.0,62.365,0.01,0,0,20000,0.052,5,1849.216,50.933,1.0,0,0,1,1.52,5,1423.562,82.477,1.0,0,0,1,0.0,5,981.586,20.499,1.0,0,0,1,10.07,5,1145.562,51.165,1.0,0,0,1,20.417,5,1239.639,69.582,1.0,0,0,1,0.0,5,1610.046,35.565,1.0,0,0,1,0.0,5,1639.493,84.005,1.0,0,0,1,0.0,5,926.463,52.188,1.0,0,0,1,4.143,5,1624.474,49.208,1.0,0,0,1,4.392,5,1846.412,68.996,1.0,0,0,1,18.997,5,1637.175,69.144,1.0,0,0,1,0.0,5,1507.605,54.81,1.0,0,0,1,2.426,5,1470.519,63.177,1.0,0,0,1,0.0,5,1389.627,62.666,1.0,0,0,1,11.077,5,899.169,26.57,1.0,0,0,1,4.927,5,1667.366,56.877,1.0,0,0,1,0.0,5,1321.615,59.075,1.0,0,0,1,13.14
0,9,1,0,0.0,1.0,0,0,0,9.547,2,0,0.0,1.0,0,241,0,18.108,3,0.0,32.816,0.001,0,0,10000,8.371,5,3580.046,93.686,1.0,0,0,1,4.944,5,3417.656,86.48,1.0,0,0,1,0.0,5,2897.268,77.193,1.0,0,0,1,2.382,5,3322.623,90.915,1.0,0,0,1,3.639,5,4471.573,78.524,1.0,0,0,1,0.0,7,0.0,21.856,1.0,0,0,0,30.092,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,31,1,0,0.0,1.0,0,0,0,16.549,2,0,18.654,1.0,41,5000,0,0.0,4,1609.77,42.847,0.873,0,0,5000,5.587,4,2405.112,32.705,0.915,0,0,5000,9.627,4,2105.426,21.477,0.977,0,0,5000,0.025,4,1725.509,59.062,0.82,0,0,5000,0.0,4,1285.698,43.792,0.803,0,0,5000,0.0,4,1859.404,34.109,0.843,0,0,5000,10.263,4,2084.047,33.452,0.972,0,0,5000,0.0,4,2522.003,70.244,0.852,0,0,5000,0.0,4,1788.193,31.63,0.86,0,0,5000,0.0,4,1774.894,35.086,0.967,0,0,5000,0.0,4,1539.021,36.225,0.844,0,0,5000,0.0,4,2295.344,57.472,0.836,0,0,5000,7.89,4,2363.732,1.892,0.919,0,0,5000,8.957,4,2331.88,37.95,0.975,0,0,5000,4.289,4,2266.181,17.134,0.881,0,0,5000,8.609,4,2394.89,58.681,0.847,0,0,5000,0.946,4,2422.323,23.73,0.968,0,0,5000,7.867,4,1979.754,41.747,0.819,0,0,5000,0.0
0,30,1,0,24.686,1.0,0,0,0,0.0,2,0,10.703,1.0,292,5000,0,17.681,4,2449.88,39.732,0.865,0,0,5000,0.0,4,2282.924,47.427,0.847,0,0,5000,0.0,4,1433.741,46.078,0.841,0,0,5000,4.763,4,2674.783,71.572,0.936,0,0,5000,0.0,4,2267.115,38.63,0.846,0,0,5000,16.346,4,808.732,51.003,0.935,0,0,5000,2.249,4,2152.498,44.954,0.804,0,0,5000,9.054,4,2731.806,68.397,0.88,0,0,5000,12.551,4,2066.003,39.462,0.967,0,0,5000,0.0,4,1697.128,21.289,0.974,0,0,5000,0.0,4,2343.392,44.264,0.909,0,0,5000,3.937,4,1857.173,62.838,0.844,0,0,5000,8.876,4,2147.52,58.118,0.876,0,0,5000,0.0,4,2338.169,73.916,0.852,0,0,5000,16.634,4,2053.733,39.299,0.898,0,0,5000,8.213,4,1400.749,53.062,0.855,0,0,5000,0.812,4,1751.779,50.199,0.925,0,0,5000,6.788,4,2751.821,87.537,0.802,0,0,5000,12.801
1,28,1,0,0.151,1.0,0,0,0,5.489,2,0,11.291,1.0,21,1000,0,1.558,3,0.0,22.286,0.006,0,0,20000,0.0,5,1199.115,64.597,1.0,0,0,1,0.0,5,2092.916,33.463,1.0,0,0,1,1.938,5,1350.303,80.892,1.0,0,0,1,3.042,5,1522.862,66.502,1.0,0,0,1,15.633,5,1172.883,66.492,1.0,0,0,1,0.0,5,1300.319,30.609,1.0,0,0,1,0.0,5,1698.23,54.448,1.0,0,0,1,0.0,5,1285.721,39.42,1.0,0,0,1,0.0,5,1213.492,58.901,1.0,0,0,1,0.0,5,1132.955,78.312,1.0,0,0,1,13.855,5,1763.112,66.511,1.0,0,0,1,0.0,5,2088.147,55.777,1.0,0,0,1,0.0,5,1476.271,58.546,1.0,0,0,1,0.0,5,1277.327,64.808,1.0,0,0,1,0.0,5,1580.2,63.331,1.0,0,0,1,0.0,5,1293.021,34.246,1.0,0,0,1,18.448,5,1036.496,29.053,1.0,0,0,1,3.461
1,31,1,0,7.583,1.0,0,0,0,0.0,2,0,2.651,1.0,0,1000,0,25.555,3,0.0,9.724,0.009,0,0,20000,0.0,5,1578.124,55.298,1.0,0,0,1,1.672,5,1528.894,54.315,1.0,0,0,1,3.199,5,1422.287,64.475,1.0,0,0,1,2.694,5,1368.517,65.829,1.0,0,0,1,7.758,5,1106.145,66.783,1.0,0,0,1,13.15,5,1828.42,51.28,1.0,0,0,1,8.019,5,1465.427,48.545,1.0,0,0,1,0.0,5,838.719,36.049,1.0,0,0,1,10.228,5,2573.624,47.937,1.0,0,0,1,0.0,5,1107.893,53.889,1.0,0,0,1,0.0,5,1056.126,66.115,1.0,0,0,1,5.833,5,1936.618,69.629,1.0,0,0,1,29.633,5,1116.526,53.114,1.0,0,0,1,4.263,5,1074.799,34.895,1.0,0,0,1,0.0,5,2040.775,56.251,1.0,0,0,1,0.0,5,1208.877,60.775,1.0,0,0,1,0.0,5,2411.809,61.125,1.0,0,0,1,0.0
1,28,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,38,1000,0,0.0,3,0.0,36.182,0.003,0,0,20000,0.0,5,1650.476,74.88,1.0,0,0,1,0.0,5,809.225,60.373,1.0,0,0,1,0.0,5,1304.075,57.0,1.0,0,0,1,2.408,5,2310.681,31.357,1.0,0,0,1,3.117,5,1994.075,52.504,1.0,0,0,1,0.0,5,1128.301,33.006,1.0,0,0,1,8.823,5,1601.712,54.494,1.0,0,0,1,0.0,5,1889.758,22.853,1.0,0,0,1,0.0,5,1320.85,68.356,1.0,0,0,1,0.0,5,770.704,61.693,1.0,0,0,1,0.0,5,2173.639,95.257,1.0,0,0,1,4.867,5,2006.529,21.51,1.0,0,0,1,0.0,5,975.773,51.638,1.0,0,0,1,9.042,5,2158.297,50.827,1.0,0,0,1,0.0,5,895.74,46.676,1.0,0,0,1,14.992,5,1207.259,23.511,1.0,0,0,1,0.0,5,1521.73,32.485,1.0,0,0,1,7.262
1,26,1,0,23.827,1.0,0,0,0,2.87,2,0,0.0,1.0,36,1000,0,9.559,3,0.0,27.116,0.006,0,0,20000,0.0,5,1765.158,65.845,1.0,0,0,1,1.637,5,1977.797,53.025,1.0,0,0,1,4.579,5,1600.569,71.285,1.0,0,0,1,0.236,5,1589.334,57.503,1.0,0,0,1,0.0,5,1890.099,60.736,1.0,0,0,1,0.0,5,1321.117,48.074,1.0,0,0,1,4.23,5,1350.004,57.935,1.0,0,0,1,2.182,5,934.814,46.671,1.0,0,0,1,2.963,5,974.245,49.38,1.0,0,0,1,0.0,5,1948.92,52.457,1.0,0,0,1,17.596,5,1528.348,49.15,1.0,0,0,1,0.0,5,1909.341,78.426,1.0,0,0,1,1.702,5,1514.477,39.226,1.0,0,0,1,0.031,5,2087.481,21.856,1.0,0,0,1,19.024,5,1312.548,62.42,1.0,0,0,1,7.279,5,2030.507,53.949,1.0,0,0,1,14.745,5,1284.494,98.736,1.0,0,0,1,0.0
0,30,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,248,5000,0,0.0,4,1428.556,50.57,0.862,0,0,5000,0.0,4,1591.42,57.319,0.867,0,0,5000,0.0,4,2757.19,41.78,0.862,0,0,5000,0.0,4,1998.498,65.442,0.93,0,0,5000,4.252,4,2175.976,61.479,0.808,0,0,5000,21.684,4,2360.974,21.363,0.804,0,0,5000,0.0,4,2540.238,61.32,0.807,0,0,5000,0.0,4,2435.416,37.788,0.852,0,0,5000,0.498,4,1893.659,68.373,0.815,0,0,5000,0.0,4,2404.291,56.729,0.938,0,0,5000,0.918,4,2153.391,48.58,0.931,0,0,5000,10.608,4,1956.599,56.943,0.827,0,0,5000,8.955,4,1705.224,16.698,0.97,0,0,5000,3.79,4,2342.495,46.015,0.843,0,0,5000,3.245,4,1991.321,36.167,0.979,0,0,5000,0.0,4,1978.299,58.402,0.932,0,0,5000,0.0,4,1852.585,27.254,0.857,0,0,5000,0.61,4,1574.824,43.135,0.973,0,0,5000,14.798
0,42,1,0,1.366,1.0,0,0,0,4.1,2,0,0.0,1.0,243,5000,0,2.174,4,2433.07,38.849,0.93,0,0,5000,0.0,4,2502.963,26.159,0.849,0,0,5000,0.0,4,1760.961,44.451,0.953,0,0,5000,0.0,4,1647.778,35.557,0.888,0,0,5000,5.137,4,1641.143,55.597,0.97,0,0,5000,0.0,4,2548.605,35.316,0.861,0,0,5000,0.0,4,1584.865,43.331,0.923,0,0,5000,17.019,4,2178.859,0.867,0.819,0,0,5000,7.657,4,1738.479,23.775,0.835,0,0,5000,0.0,4,2085.676,51.061,0.817,0,0,5000,2.683,4,2221.28,23.547,0.935,0,0,5000,0.0,4,2533.192,48.181,0.961,0,0,5000,0.0,4,1984.845,56.259,0.884,0,0,5000,14.809,4,2749.535,36.896,0.827,0,0,5000,2.046,4,1757.993,83.991,0.948,0,0,5000,0.0,4,1719.299,54.758,0.945,0,0,5000,5.314,4,1585.027,49.633,0.805,0,0,5000,0.0,4,1903.088,26.024,0.843,0,0,5000,0.0
0,39,1,0,1.716,1.0,0,0,0,0.0,2,0,0.0,1.0,198,5000,0,0.0,4,1637.324,38.754,0.85,0,0,5000,15.755,4,2506.888,25.515,0.942,0,0,5000,0.0,4,1359.687,53.043,0.9,0,0,5000,8.048,4,2194.736,46.45,0.9,0,0,5000,4.719,4,1978.682,46.205,0.867,0,0,5000,0.0,4,2037.966,71.656,0.926,0,0,5000,0.0,4,1406.991,71.117,0.953,0,0,5000,0.0,4,1640.116,44.993,0.959,0,0,5000,10.222,4,1896.604,38.207,0.8,0,0,5000,0.0,4,2666.447,86.19,0.927,0,0,5000,0.0,4,2158.192,72.501,0.892,0,0,5000,1.667,4,2317.712,55.429,0.969,0,0,5000,5.331,4,2339.968,61.263,0.967,0,0,5000,7.826,4,1603.798,23.952,0.89,0,0,5000,16.574,4,2577.387,50.276,0.977,0,0,5000,0.0,4,1523.961,58.975,0.919,0,0,5000,0.0,4,1723.859,59.344,0.809,0,0,5000,0.0,4,1139.639,26.232,0.876,0,0,5000,1.022
0,19,1,0,4.41,1.0,0,0,0,0.0,2,0,0.0,1.0,156,5000,0,0.0,4,1547.947,42.743,0.944,0,0,5000,22.246,4,2101.095,51.185,0.85,0,0,5000,7.926,4,2237.962,24.987,0.906,0,0,5000,4.335,4,1931.38,56.696,0.964,0,0,5000,0.0,4,2286.271,38.2,0.861,0,0,5000,0.0,4,1839.796,60.12,0.824,0,0,5000,4.462,4,1943.003,60.908,0.808,0,0,5000,0.0,4,1499.932,75.139,0.907,0,0,5000,0.0,4,2269.324,54.891,0.893,0,0,5000,0.0,4,2998.2,39.595,0.917,0,0,5000,0.0,4,2708.676,49.868,0.975,0,0,5000,14.278,4,1699.813,38.943,0.822,0,0,5000,4.563,4,2269.166,47.673,0.874,0,0,5000,0.0,4,1772.77,40.719,0.978,0,0,5000,0.0,4,1722.666,83.902,0.887,0,0,5000,19.391,4,1736.533,52.046,0.853,0,0,5000,0.0,7,0.0,13.638,1.0,0,0,0,6267.791,0,0.0,0.0,0.0,0,0,0,0.0
1,32,1,0,0.179,1.0,0,0,0,4.674,2,0,0.0,1.0,33,1000,0,8.962,3,0.0,55.955,0.003,0,0,20000,6.672,5,1950.911,43.966,1.0,0,0,1,0.0,5,1828.976,37.607,1.0,0,0,1,3.449,5,2630.724,43.935,1.0,0,0,1,0.0,5,1101.515,79.347,1.0,0,0,1,0.0,5,1526.468,62.786,1.0,0,0,1,0.753,5,1362.024,35.433,1.0,0,0,1,0.0,5,2237.383,60.51,1.0,0,0,1,18.396,5,1340.371,34.34,1.0,0,0,1,0.329,5,1108.708,35.396,1.0,0,0,1,1.71,5,1508.685,43.561,1.0,0,0,1,0.0,5,2196.238,65.178,1.0,0,0,1,0.0,5,1229.479,88.874,1.0,0,0,1,0.0,5,1117.375,57.963,1.0,0,0,1,17.061,5,1723.155,78.79,1.0,0,0,1,0.0,5,1692.496,44.665,1.0,0,0,1,0.0,5,1193.947,53.79,1.0,0,0,1,0.0,5,876.403,77.065,1.0,0,0,1,8.969
